epoch,loss,val_loss
0,28.434575019000366,4.257067346572876
1,3.4821034157600823,2.830033540725708
2,2.709912663802336,2.3054062724113464
3,2.3761256409757308,2.102778446674347
4,2.1770964326281463,2.050232100486755
